image_id,city,score,score_bin,visual_complexity,complexity_bin,source_path,materialized_path
2e8a7c7e-1e55-4127-a1a6-a91a88f7e9e0,Singapore,8.5,4,1.837059872848084,1,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/2e8a7c7e-1e55-4127-a1a6-a91a88f7e9e0.jpeg,data/01_raw/specs_paper_n100/2e8a7c7e-1e55-4127-a1a6-a91a88f7e9e0.jpeg
396b865a-fdf1-48f9-848b-18535199842b,Singapore,4.56,1,1.9782152297597175,1,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/396b865a-fdf1-48f9-848b-18535199842b.jpeg,data/01_raw/specs_paper_n100/396b865a-fdf1-48f9-848b-18535199842b.jpeg
4903628d-f801-4f74-8c87-17c648acbf1e,Singapore,6.27,3,1.8238635758191573,0,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/4903628d-f801-4f74-8c87-17c648acbf1e.jpeg,data/01_raw/specs_paper_n100/4903628d-f801-4f74-8c87-17c648acbf1e.jpeg
59aca400-f941-4f1d-91d5-270b0fabd80e,Singapore,5.97,2,1.745882347903434,0,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/59aca400-f941-4f1d-91d5-270b0fabd80e.jpeg,data/01_raw/specs_paper_n100/59aca400-f941-4f1d-91d5-270b0fabd80e.jpeg
61e49fb1-2fc0-45b3-a483-d1334b73dec7,Singapore,6.01,2,2.066604485180018,1,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/61e49fb1-2fc0-45b3-a483-d1334b73dec7.jpeg,data/01_raw/specs_paper_n100/61e49fb1-2fc0-45b3-a483-d1334b73dec7.jpeg
718e4580-c7e4-41ca-b601-bb4eb8fef431,Singapore,7.22,4,1.7744582610538993,0,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/718e4580-c7e4-41ca-b601-bb4eb8fef431.jpeg,data/01_raw/specs_paper_n100/718e4580-c7e4-41ca-b601-bb4eb8fef431.jpeg
76d51909-0a1e-4a6b-b0bc-ef9e5d1781ab,Singapore,3.57,1,1.827586893706639,0,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/76d51909-0a1e-4a6b-b0bc-ef9e5d1781ab.jpeg,data/01_raw/specs_paper_n100/76d51909-0a1e-4a6b-b0bc-ef9e5d1781ab.jpeg
94cc0549-b343-4001-badb-bd68c4e76a35,Singapore,2.5,0,1.9333598988206395,1,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/94cc0549-b343-4001-badb-bd68c4e76a35.jpeg,data/01_raw/specs_paper_n100/94cc0549-b343-4001-badb-bd68c4e76a35.jpeg
9cc1e33e-9564-4393-b959-bd6246aab411,Singapore,7.35,4,1.7737404816569935,0,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/9cc1e33e-9564-4393-b959-bd6246aab411.jpeg,data/01_raw/specs_paper_n100/9cc1e33e-9564-4393-b959-bd6246aab411.jpeg
a98031f2-7c92-42cd-be64-505924f5ea36,Singapore,6.62,3,2.003021489046265,1,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/a98031f2-7c92-42cd-be64-505924f5ea36.jpeg,data/01_raw/specs_paper_n100/a98031f2-7c92-42cd-be64-505924f5ea36.jpeg
ae93b93d-dd25-4e67-a7d2-bc8f2fc24d66,Singapore,5.69,2,1.9753069127804517,1,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/ae93b93d-dd25-4e67-a7d2-bc8f2fc24d66.jpeg,data/01_raw/specs_paper_n100/ae93b93d-dd25-4e67-a7d2-bc8f2fc24d66.jpeg
c1c3ba69-ffff-4ec7-84fe-2c7ccb70fdd0,Singapore,7.05,3,1.6718052674694994,0,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/c1c3ba69-ffff-4ec7-84fe-2c7ccb70fdd0.jpeg,data/01_raw/specs_paper_n100/c1c3ba69-ffff-4ec7-84fe-2c7ccb70fdd0.jpeg
d44b6a5f-b292-41e1-867a-a730495bf6cb,Singapore,8.4,4,1.8934502209811148,1,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/d44b6a5f-b292-41e1-867a-a730495bf6cb.jpeg,data/01_raw/specs_paper_n100/d44b6a5f-b292-41e1-867a-a730495bf6cb.jpeg
e4b872b2-87a2-4ca1-ab7e-93aa24318781,Singapore,1.78,0,1.8515543643164392,1,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/e4b872b2-87a2-4ca1-ab7e-93aa24318781.jpeg,data/01_raw/specs_paper_n100/e4b872b2-87a2-4ca1-ab7e-93aa24318781.jpeg
e708d69a-96b9-4bd6-a5b8-e307b4a515bf,Singapore,4.19,1,1.7473436971647478,0,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/e708d69a-96b9-4bd6-a5b8-e307b4a515bf.jpeg,data/01_raw/specs_paper_n100/e708d69a-96b9-4bd6-a5b8-e307b4a515bf.jpeg
f0fd9fa6-48fb-45a8-a849-9caec90cd006,Singapore,1.69,0,1.5528526390719692,0,pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/f0fd9fa6-48fb-45a8-a849-9caec90cd006.jpeg,data/01_raw/specs_paper_n100/f0fd9fa6-48fb-45a8-a849-9caec90cd006.jpeg
